Step,Node,Series,ElapsedTime,EpochTime,CPUFrequency,CPUTime,CPUUtilization,RSS,VMSize,Pages,ReadMB,WriteMB
-4,r8937440-n43543,0,17790,1623550061,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17800,1623550071,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17810,1623550081,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17820,1623550091,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17830,1623550101,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17840,1623550111,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17850,1623550121,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17860,1623550131,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17870,1623550141,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17880,1623550151,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17890,1623550161,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17900,1623550171,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17910,1623550181,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17920,1623550191,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17930,1623550201,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17940,1623550211,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17950,1623550221,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17960,1623550231,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17970,1623550241,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17980,1623550251,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,17990,1623550261,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18000,1623550271,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18010,1623550281,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18020,1623550291,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18030,1623550301,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18040,1623550311,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18050,1623550321,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18060,1623550331,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18070,1623550341,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18080,1623550351,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18090,1623550361,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18100,1623550371,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18110,1623550381,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18120,1623550391,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18130,1623550401,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18140,1623550411,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18150,1623550421,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18160,1623550431,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18170,1623550441,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18180,1623550451,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18190,1623550461,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18200,1623550471,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18210,1623550481,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18220,1623550491,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18230,1623550501,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18240,1623550511,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18250,1623550521,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18260,1623550531,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18270,1623550541,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18280,1623550551,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18290,1623550561,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18300,1623550571,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18310,1623550581,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18320,1623550591,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18330,1623550601,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18340,1623550611,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18350,1623550621,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18360,1623550631,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18370,1623550641,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18380,1623550651,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18390,1623550661,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18400,1623550671,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18410,1623550681,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18420,1623550691,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18430,1623550701,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18440,1623550711,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18450,1623550721,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18460,1623550731,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18470,1623550741,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18480,1623550751,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18490,1623550761,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18500,1623550771,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18510,1623550781,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18520,1623550791,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18530,1623550801,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18540,1623550811,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18550,1623550821,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18560,1623550831,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18570,1623550841,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18580,1623550851,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18590,1623550861,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18600,1623550871,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18610,1623550881,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18620,1623550891,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18630,1623550901,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18640,1623550911,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18650,1623550921,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18660,1623550931,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18670,1623550941,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18680,1623550951,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18690,1623550961,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18700,1623550971,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18710,1623550981,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18720,1623550991,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18730,1623551001,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18740,1623551011,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18750,1623551021,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18760,1623551031,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18770,1623551041,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18780,1623551051,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18790,1623551061,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18800,1623551071,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18810,1623551081,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18820,1623551091,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18830,1623551101,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18840,1623551111,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18850,1623551121,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18860,1623551131,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18870,1623551141,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18880,1623551151,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18890,1623551161,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18900,1623551171,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18910,1623551181,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18920,1623551191,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18930,1623551201,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18940,1623551211,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18950,1623551221,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18960,1623551231,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18970,1623551241,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18980,1623551251,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,18990,1623551261,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19000,1623551271,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19010,1623551281,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19020,1623551291,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19030,1623551301,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19040,1623551311,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19050,1623551321,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19060,1623551331,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19070,1623551341,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19080,1623551351,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19090,1623551361,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19100,1623551371,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19110,1623551381,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19120,1623551391,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19130,1623551401,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19140,1623551411,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19150,1623551421,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19160,1623551431,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19170,1623551441,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19180,1623551451,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19190,1623551461,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19200,1623551471,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19210,1623551481,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19220,1623551491,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19230,1623551501,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19240,1623551511,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19250,1623551521,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19260,1623551531,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19270,1623551541,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19280,1623551551,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19290,1623551561,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19300,1623551571,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19310,1623551581,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19320,1623551591,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19330,1623551601,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19340,1623551611,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19350,1623551621,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19360,1623551631,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19370,1623551641,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19380,1623551651,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19390,1623551661,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19400,1623551671,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19410,1623551681,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19420,1623551691,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19430,1623551701,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19440,1623551711,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19450,1623551721,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19460,1623551731,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19470,1623551741,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19480,1623551751,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19490,1623551761,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19500,1623551771,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19510,1623551781,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19520,1623551791,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19530,1623551801,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19540,1623551811,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19550,1623551821,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19560,1623551831,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19570,1623551841,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19580,1623551851,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19590,1623551861,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19600,1623551871,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19610,1623551881,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19620,1623551891,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19630,1623551901,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19640,1623551911,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19650,1623551921,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19660,1623551931,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19670,1623551941,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19680,1623551951,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19690,1623551961,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19700,1623551971,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19710,1623551981,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19720,1623551991,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19730,1623552001,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19740,1623552011,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19750,1623552021,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19760,1623552031,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19770,1623552041,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19780,1623552051,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19790,1623552061,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19800,1623552071,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19810,1623552081,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19820,1623552091,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19830,1623552101,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19840,1623552111,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19850,1623552121,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19860,1623552131,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19870,1623552141,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19880,1623552151,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19890,1623552161,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19900,1623552171,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19910,1623552181,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19920,1623552191,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19930,1623552201,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19940,1623552211,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19950,1623552221,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19960,1623552231,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19970,1623552241,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19980,1623552251,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,19990,1623552261,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20000,1623552271,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20010,1623552281,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20020,1623552291,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20030,1623552301,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20040,1623552311,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20050,1623552321,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20060,1623552331,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20070,1623552341,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20080,1623552351,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20090,1623552361,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20100,1623552371,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20110,1623552381,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20120,1623552391,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20130,1623552401,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20140,1623552411,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20150,1623552421,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20160,1623552431,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20170,1623552441,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20180,1623552451,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20190,1623552461,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20200,1623552471,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20210,1623552481,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20220,1623552491,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20230,1623552501,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20240,1623552511,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20250,1623552521,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20260,1623552531,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20270,1623552541,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20280,1623552551,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20290,1623552561,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20300,1623552571,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20310,1623552581,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20320,1623552591,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20330,1623552601,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20340,1623552611,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20350,1623552621,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20360,1623552631,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20370,1623552641,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20380,1623552651,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20390,1623552661,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20400,1623552671,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20410,1623552681,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20420,1623552691,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20430,1623552701,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20440,1623552711,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20450,1623552721,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20460,1623552731,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20470,1623552741,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20480,1623552751,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20490,1623552761,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20500,1623552771,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20510,1623552781,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20520,1623552791,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20530,1623552801,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20540,1623552811,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20550,1623552821,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20560,1623552831,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20570,1623552841,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20580,1623552851,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20590,1623552861,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20600,1623552871,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20610,1623552881,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20620,1623552891,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20630,1623552901,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20640,1623552911,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20650,1623552921,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20660,1623552931,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20670,1623552941,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20680,1623552951,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20690,1623552961,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20700,1623552971,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20710,1623552981,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20720,1623552991,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20730,1623553001,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20740,1623553011,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20750,1623553021,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20760,1623553031,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20770,1623553041,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20780,1623553051,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20790,1623553061,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20800,1623553071,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20810,1623553081,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20820,1623553091,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20830,1623553101,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20840,1623553111,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20850,1623553121,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20860,1623553131,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20870,1623553141,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20880,1623553151,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20890,1623553161,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20900,1623553171,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20910,1623553181,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20920,1623553191,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20930,1623553201,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20940,1623553211,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20950,1623553221,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20960,1623553231,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20970,1623553241,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20980,1623553251,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,20990,1623553261,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21000,1623553271,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21010,1623553281,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21020,1623553291,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21030,1623553301,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21040,1623553311,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21050,1623553321,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21060,1623553331,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21070,1623553341,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21080,1623553351,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21090,1623553361,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21100,1623553371,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21110,1623553381,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21120,1623553391,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21130,1623553401,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21140,1623553411,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21150,1623553421,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21160,1623553431,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21170,1623553441,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21180,1623553451,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21190,1623553461,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21200,1623553471,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21210,1623553481,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21220,1623553491,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21230,1623553501,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21240,1623553511,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21250,1623553521,1048,0,0,780,7776,0,0,0
-4,r8937440-n43543,0,21260,1623553531,1048,0,0,780,7776,0,0,0
